arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,quantity_numeric,arrival_quantity_qtl,quantity_quality,mandi_name,district,state,mandi_type
ARR0016835,2026-02-05,MANDI051,Sugarcane,Local,15946.0,KG,119.0,15946.0,159.46,VALID,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
ARR0013356,2026-03-22,MANDI046,Rice,Pusa-1121,24.31,QTL,84.0,24.31,24.31,VALID,Baranagar Market,,Uttar Pradesh,Private
ARR0011884,2026-03-08,MANDI014,Mustard,Pusa-1121,179.07,QTL,71.0,179.07,179.07,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR0017224,2026-01-07,MANDI018,Mustard,Hybrid,33.716,TONNE,14.0,33.72,337.2,VALID,Jaunpur Mandi,Moga,Punjab,Unknown
ARR0022033,2026-04-01,MANDI027,Cotton,HD-2967,279.73 qtl,QTL,116.0,279.73,279.73,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0015307,2026-07-01,MANDI032,Cotton,Premium,48840.0,KG,30.0,48840.0,488.4,VALID,Chapra Grain Market,,Haryana,Private
ARR0018819,2026-02-08,MANDI001,Sugarcane,Premium,36.682,TONNE,98.0,36.68,366.8,VALID,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0012940,2026-02-15,MANDI050,Maize,HD-2967,6748.0,KG,41.0,6748.0,67.48,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0006394,2026-01-03,MANDI054,Cotton,Local,35.374,TONNE,47.0,35.37,353.7,VALID,Nangloi Jat Grain Market,Saharanpur,,Direct
ARR_MISSING_00232,2026-02-08,MANDI028,Wheat,PBW-343,20498.0,KG,,20498.0,204.98,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0005121,2026-06-02,MANDI011,Wheat,Premium,75.32 qtl,QTL,45.0,75.32,75.32,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0019664,2026-02-18,MANDI028,Rice,Premium,32771.0,KG,85.0,32771.0,327.71,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0010032,2026-05-22,MANDI019,Cotton,Premium,"5,702.0 KG",KG,101.0,5702.0,57.02,VALID,Karimnagar Grain Market,Moga,Punjab,Private
ARR0000293,2026-05-03,MANDI001,Mustard,PBW-343,43548.0,UNKNOWN,29.0,43548.0,,UNKNOWN_UNIT,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0005240,2026-05-11,MANDI047,Mustard,Hybrid,39593.0,UNKNOWN,22.0,39593.0,,UNKNOWN_UNIT,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
ARR0008290,2026-04-01,MANDI041,Wheat,PBW-343,33.851,TONNE,47.0,33.85,338.5,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0009657,2026-07-31,MANDI042,Rice,Hybrid,40.074,TONNE,,40.07,400.7,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0002505,2026-06-26,MANDI053,Sugarcane,Hybrid,435.84 qtl,QTL,148.0,435.84,435.84,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0022976,2026-03-20,MANDI010,Sugarcane,PBW-343,28756.0,KG,143.0,28756.0,287.56,VALID,Dhule APMC,Jalandhar,Punjab,Direct
ARR0010372,2026-01-18,MANDI009,Rice,Pusa-1121,394.57 qtl,QTL,66.0,394.57,394.57,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0011365,2026-03-13,MANDI016,Cotton,HD-2967,386.63,QTL,73.0,386.63,386.63,VALID,Kulti APMC,Bathinda,Punjab,Unknown
ARR0017216,2026-06-24,MANDI054,Wheat,Pusa-1121,37.581,TONNE,,37.58,375.8,VALID,Nangloi Jat Grain Market,Saharanpur,,Direct
ARR0014492,2026-05-11,MANDI005,Rice,Local,482.23,QTL,132.0,482.23,482.23,VALID,Bhilwara Grain Market,Amritsar,Punjab,Direct
ARR0008955,2026-03-22,MANDI019,Wheat,Pusa-1121,49.82 qtl,QTL,57.0,49.82,49.82,VALID,Karimnagar Grain Market,Moga,Punjab,Private
ARR0008282,2026-06-01,MANDI020,Sugarcane,Pusa-1121,48127.0,KG,39.0,48127.0,481.27,VALID,Kadapa Mandi,Ferozepur,Punjab,Direct
ARR0000111,2026-01-14,MANDI013,Wheat,HD-2967,12.564,TONNE,100.0,12.56,125.6,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0023147,2026-05-26,MANDI024,Mustard,HD-2967,207.01,QTL,,207.01,207.01,VALID,Jaipur Mandi,Karnal,Haryana,APMC
ARR0014129,2026-05-29,MANDI022,Wheat,Premium,415.08 qtl,QTL,,415.08,415.08,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0015108,2026-06-24,MANDI011,Maize,,24003.0,KG,81.0,24003.0,240.03,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0010947,2026-07-27,MANDI036,Cotton,Hybrid,"7,111.0 KG",KG,11.0,7111.0,71.11,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0011392,2026-01-28,MANDI001,Mustard,Hybrid,"23,551.0 KG",KG,93.0,23551.0,235.51,VALID,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0014460,2026-08-24,MANDI022,Wheat,Local,23.774,TONNE,86.0,23.77,237.7,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0017923,2026-03-23,MANDI011,Maize,Premium,203.63,QTL,76.0,203.63,203.63,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0017691,2026-07-12,MANDI006,Sugarcane,,13996.0,UNKNOWN,70.0,13996.0,,UNKNOWN_UNIT,Kochi Mandi,Amritsar,Punjab,Direct
ARR0010918,2026-01-07,MANDI021,Sugarcane,PBW-343,"27,627.999999999996 KG",KG,58.0,27628.0,276.28,VALID,Guna Mandi,Ferozepur,Punjab,APMC
ARR0021831,2026-05-24,MANDI048,Mustard,Hybrid,14.336000000000002,TONNE,71.0,14.34,143.4,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0003350,2026-06-22,MANDI003,Cotton,Hybrid,267.42 qtl,QTL,25.0,267.42,267.42,VALID,Vijayawada Mandi,Ludhiana,Punjab,Unknown
ARR0012522,2026-05-06,MANDI043,Sugarcane,Premium,25.9,QTL,69.0,25.9,25.9,VALID,Danapur Mandi,Agra,Uttar Pradesh,Private
ARR0020433,2026-07-09,MANDI052,Mustard,HD-2967,47665.0,KG,18.0,47665.0,476.65,VALID,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
ARR0008438,2026-06-25,MANDI019,Rice,,7037.0,UNKNOWN,117.0,7037.0,,UNKNOWN_UNIT,Karimnagar Grain Market,Moga,Punjab,Private
ARR0005064,2026-02-06,MANDI018,Rice,Premium,18204.0,KG,105.0,18204.0,182.04,VALID,Jaunpur Mandi,Moga,Punjab,Unknown
ARR0010471,2026-02-24,MANDI049,Wheat,HD-2967,43.64,QTL,147.0,43.64,43.64,VALID,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0019566,2026-08-15,MANDI026,Cotton,PBW-343,"1,764.0 KG",KG,28.0,1764.0,17.64,VALID,Tadipatri Mandi,Hisar,Haryana,Private
ARR0014805,2026-08-03,MANDI033,Wheat,Premium,18.131999999999998,TONNE,144.0,18.13,181.3,VALID,South Dumdum Grain Market,Ambala,Haryana,APMC
ARR0016160,2026-05-25,MANDI016,Sugarcane,Hybrid,30554.000000000004,KG,,30554.0,305.54,VALID,Kulti APMC,Bathinda,Punjab,Unknown
ARR0000096,2026-06-29,MANDI019,Maize,,39128.0,KG,128.0,39128.0,391.28,VALID,Karimnagar Grain Market,Moga,Punjab,Private
ARR0015382,2026-08-08,MANDI057,Rice,,4319.0,KG,91.0,4319.0,43.19,VALID,Gorakhpur APMC,Bareilly,,Direct
ARR0015239,2026-03-11,MANDI036,Sugarcane,Local,408.02,QTL,26.0,408.02,408.02,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0002612,2026-06-14,MANDI027,Cotton,Premium,31364.0,UNKNOWN,89.0,31364.0,,UNKNOWN_UNIT,Kochi APMC,Hisar,Haryana,APMC
ARR0010099,2026-08-22,MANDI051,Rice,,397.96,QTL,82.0,397.96,397.96,VALID,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
ARR0011011,2026-01-21,MANDI022,Wheat,HD-2967,433.81,QTL,96.0,433.81,433.81,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0021980,2026-01-21,MANDI017,Mustard,PBW-343,191.83,QTL,,191.83,191.83,VALID,Parbhani Market,,Punjab,Private
ARR0008412,2026-06-10,MANDI040,Mustard,Hybrid,30027.0,KG,146.0,30027.0,300.27,VALID,Jodhpur Market,Fatehabad,Haryana,Direct
ARR0023179,2026-07-22,MANDI012,Mustard,HD-2967,307.53,QTL,55.0,307.53,307.53,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0004156,2026-01-30,MANDI043,Cotton,Local,259.25,QTL,79.0,259.25,259.25,VALID,Danapur Mandi,Agra,Uttar Pradesh,Private
ARR0012673,2026-02-13,MANDI007,Rice,Local,"25,206.0 KG",KG,74.0,25206.0,252.06,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0007421,2026-07-27,MANDI048,Cotton,Premium,499.98,QTL,137.0,499.98,499.98,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR_MISSING_00235,2026-01-23,MANDI049,Sugarcane,HD-2967,19117.0,KG,133.0,19117.0,191.17,VALID,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0010926,2026-01-11,MANDI005,Maize,Premium,134.9 qtl,QTL,128.0,134.9,134.9,VALID,Bhilwara Grain Market,Amritsar,Punjab,Direct
ARR0012559,2026-03-12,MANDI007,Sugarcane,PBW-343,132.95,QTL,45.0,132.95,132.95,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0006171,2026-08-18,MANDI047,Maize,Hybrid,33001.0,UNKNOWN,23.0,33001.0,,UNKNOWN_UNIT,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
ARR0010650,2026-05-29,MANDI022,Rice,PBW-343,4834.0,KG,121.0,4834.0,48.34,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0013964,2026-02-22,MANDI050,Mustard,HD-2967,42868.0,KG,121.0,42868.0,428.68,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0018598,2026-08-15,MANDI019,Maize,Premium,348.78 qtl,QTL,23.0,348.78,348.78,VALID,Karimnagar Grain Market,Moga,Punjab,Private
ARR0012750,2026-05-13,MANDI054,Sugarcane,Local,13958.000000000002,KG,,13958.0,139.58,VALID,Nangloi Jat Grain Market,Saharanpur,,Direct
ARR0024758,2026-03-19,MANDI015,Sugarcane,Premium,"14,132.0 KG",KG,67.0,14132.0,141.32,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0006458,2026-03-08,MANDI048,Sugarcane,Local,5986.0,KG,,5986.0,59.86,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0015175,2026-05-23,MANDI017,Cotton,Premium,92.95 qtl,QTL,122.0,92.95,92.95,VALID,Parbhani Market,,Punjab,Private
ARR0016249,2026-06-23,MANDI020,Sugarcane,,229.42,QTL,47.0,229.42,229.42,VALID,Kadapa Mandi,Ferozepur,Punjab,Direct
ARR0006743,2026-08-15,MANDI033,Mustard,Pusa-1121,168.23,QTL,64.0,168.23,168.23,VALID,South Dumdum Grain Market,Ambala,Haryana,APMC
ARR0016986,2026-03-06,MANDI007,Cotton,,9047.0,KG,41.0,9047.0,90.47,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0008852,2026-01-27,MANDI007,Maize,Pusa-1121,482.25 qtl,QTL,43.0,482.25,482.25,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0022324,2026-07-08,MANDI031,Rice,PBW-343,452.95,QTL,129.0,452.95,452.95,VALID,Nangloi Jat Mandi,Sirsa,Haryana,APMC
ARR0004792,2026-07-28,MANDI044,Sugarcane,Local,18.4,TONNE,123.0,18.4,184.0,VALID,Dehri Mandi,Agra,Uttar Pradesh,APMC
ARR0004201,2026-06-23,MANDI030,Rice,Premium,353.4 qtl,QTL,23.0,353.4,353.4,VALID,Patiala APMC,Sirsa,,Unknown
ARR0023358,2026-04-18,MANDI055,Mustard,Hybrid,24.704,TONNE,92.0,24.7,247.0,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0008086,2026-06-03,MANDI011,Mustard,Pusa-1121,130.16,QTL,124.0,130.16,130.16,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0000320,2026-08-29,MANDI014,Mustard,PBW-343,29.695,TONNE,,29.7,297.0,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR0009433,2026-08-30,MANDI025,Mustard,HD-2967,99.34,QTL,134.0,99.34,99.34,VALID,Dindigul APMC,Karnal,Haryana,APMC
ARR0016687,2026-03-09,MANDI003,Sugarcane,Hybrid,"35,701.0 KG",KG,109.0,35701.0,357.01,VALID,Vijayawada Mandi,Ludhiana,Punjab,Unknown
ARR0010568,2026-04-10,MANDI015,Maize,PBW-343,447.61,QTL,121.0,447.61,447.61,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0021851,2026-05-27,MANDI057,Rice,,43.017,TONNE,144.0,43.02,430.2000000000001,VALID,Gorakhpur APMC,Bareilly,,Direct
ARR0014007,2026-04-05,MANDI031,Maize,Local,"29,693.0 KG",KG,83.0,29693.0,296.93,VALID,Nangloi Jat Mandi,Sirsa,Haryana,APMC
ARR0005914,2026-07-06,MANDI025,Basmati,HD-2967,213.49,QTL,,213.49,213.49,VALID,Dindigul APMC,Karnal,Haryana,APMC
ARR0005615,2026-07-15,MANDI049,Wheat,PBW-343,279.98,QTL,,279.98,279.98,VALID,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0018284,2026-08-25,MANDI048,Maize,HD-2967,102.64 qtl,QTL,,102.64,102.64,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0007233,2026-02-07,MANDI006,Sugarcane,PBW-343,372.59 qtl,QTL,42.0,372.59,372.59,VALID,Kochi Mandi,Amritsar,Punjab,Direct
ARR0005494,2026-07-27,MANDI042,Maize,HD-2967,415.16 qtl,QTL,91.0,415.16,415.16,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0024060,2026-04-29,MANDI041,Maize,HD-2967,27.448,TONNE,94.0,27.45,274.5,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0009409,2026-01-22,MANDI041,Mustard,PBW-343,35002.0,KG,129.0,35002.0,350.02,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0019707,2026-08-15,MANDI042,Wheat,HD-2967,42535.0,KG,,42535.0,425.35,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0000331,2026-04-03,MANDI029,Sugarcane,Pusa-1121,345.24 qtl,QTL,42.0,345.24,345.24,VALID,Asansol Grain Market,Sirsa,Haryana,Direct
ARR0009979,2026-04-28,MANDI007,Maize,Hybrid,387.85,QTL,,387.85,387.85,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0009005,2026-05-18,MANDI001,Maize,PBW-343,348.24,QTL,123.0,348.24,348.24,VALID,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0010171,2026-02-26,MANDI017,Sugarcane,,154.71,QTL,71.0,154.71,154.71,VALID,Parbhani Market,,Punjab,Private
ARR0003117,2026-04-05,MANDI050,Rice,Premium,27.875999999999998,TONNE,,27.88,278.8,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0019816,2026-01-04,MANDI045,Rice,Hybrid,104.52,QTL,,104.52,104.52,VALID,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
ARR0000614,2026-07-20,MANDI014,Wheat,Hybrid,17577.0,KG,19.0,17577.0,175.77,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR0017976,2026-06-07,MANDI027,Rice,Pusa-1121,21520.0,KG,110.0,21520.0,215.2,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0000723,2026-05-07,MANDI016,Maize,Pusa-1121,117.98,QTL,28.0,117.98,117.98,VALID,Kulti APMC,Bathinda,Punjab,Unknown
ARR0015666,2026-07-22,MANDI028,Maize,HD-2967,43070.0,KG,9.0,43070.0,430.7,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0005807,2026-08-01,MANDI049,Sugarcane,,214.5,QTL,105.0,214.5,214.5,VALID,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0006159,2026-02-13,MANDI048,Mustard,Hybrid,"25,705.0 KG",KG,65.0,25705.0,257.05,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR_MISSING_00236,2026-06-07,MANDI016,Rice,,122.08,QTL,97.0,122.08,122.08,VALID,Kulti APMC,Bathinda,Punjab,Unknown
ARR0011042,2026-08-28,MANDI021,Mustard,PBW-343,44292.0,KG,120.0,44292.0,442.92,VALID,Guna Mandi,Ferozepur,Punjab,APMC
ARR0008599,2026-01-12,MANDI042,Rice,Premium,13921.0,KG,54.0,13921.0,139.21,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0022760,2026-07-26,MANDI034,Cotton,Pusa-1121,260.12 qtl,QTL,133.0,260.12,260.12,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0010303,2026-07-21,MANDI040,Rice,PBW-343,404.87,QTL,,404.87,404.87,VALID,Jodhpur Market,Fatehabad,Haryana,Direct
ARR0015244,2026-06-20,MANDI057,Rice,Hybrid,42.659,TONNE,134.0,42.66,426.6,VALID,Gorakhpur APMC,Bareilly,,Direct
ARR0016085,2026-03-18,MANDI048,Sugarcane,,315.74,QTL,81.0,315.74,315.74,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0014439,2026-05-02,MANDI005,Maize,Hybrid,49592.0,KG,,49592.0,495.92,VALID,Bhilwara Grain Market,Amritsar,Punjab,Direct
ARR0019302,2026-03-09,MANDI003,Cotton,HD-2967,6.261,TONNE,62.0,6.26,62.6,VALID,Vijayawada Mandi,Ludhiana,Punjab,Unknown
ARR0007497,2026-04-12,MANDI027,Maize,Premium,238.5,QTL,131.0,238.5,238.5,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0017567,2026-04-15,MANDI005,Rice,Premium,35.027,TONNE,,35.03,350.3,VALID,Bhilwara Grain Market,Amritsar,Punjab,Direct
ARR0002260,2026-06-30,MANDI013,Mustard,Premium,14.600999999999999,TONNE,28.0,14.6,146.0,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0003465,2026-05-03,MANDI017,Mustard,Local,13252.000000000002,KG,7.0,13252.0,132.52,VALID,Parbhani Market,,Punjab,Private
ARR0018338,2026-02-13,MANDI014,Cotton,,305.99,QTL,148.0,305.99,305.99,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR0012114,2026-05-09,MANDI037,Rice,HD-2967,194.54,QTL,117.0,194.54,194.54,VALID,Jorhat Grain Market,Kurukshetra,Haryana,APMC
ARR0006901,2026-05-22,MANDI048,Wheat,Premium,38.775,TONNE,118.0,38.78,387.8,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0011563,2026-04-04,MANDI055,Maize,PBW-343,288.02,QTL,102.0,288.02,288.02,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0009926,2026-04-28,MANDI054,Rice,HD-2967,11277.0,KG,54.0,11277.0,112.77,VALID,Nangloi Jat Grain Market,Saharanpur,,Direct
ARR0012530,2026-01-11,MANDI039,Mustard,Local,28.067,TONNE,,28.07,280.7,VALID,Anand Grain Market,,Haryana,APMC
ARR0007875,2026-07-11,MANDI045,Maize,PBW-343,371.94,QTL,54.0,371.94,371.94,VALID,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
ARR0006126,2026-03-03,MANDI011,Sugarcane,HD-2967,"27,936.0 KG",KG,121.0,27936.0,279.36,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0017097,2026-02-16,MANDI004,Cotton,Local,269.27 qtl,QTL,49.0,269.27,269.27,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0001279,2026-04-22,MANDI019,Wheat,Hybrid,"42,906.0 KG",KG,,42906.0,429.06,VALID,Karimnagar Grain Market,Moga,Punjab,Private
ARR0024854,2026-06-01,MANDI015,Sugarcane,Hybrid,424.01 qtl,QTL,120.0,424.01,424.01,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0019492,2026-03-02,MANDI042,Rice,PBW-343,201.55,QTL,104.0,201.55,201.55,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0014991,2026-09-04,MANDI021,Sugarcane,Local,11.251000000000001,TONNE,110.0,11.25,112.5,VALID,Guna Mandi,Ferozepur,Punjab,APMC
ARR0013865,2026-03-23,MANDI030,Cotton,Pusa-1121,"3,419.0 KG",KG,23.0,3419.0,34.19,VALID,Patiala APMC,Sirsa,,Unknown
ARR0017977,2026-01-09,MANDI039,Rice,HD-2967,48.173,TONNE,,48.17,481.7000000000001,VALID,Anand Grain Market,,Haryana,APMC
ARR0010217,2026-01-19,MANDI048,Mustard,PBW-343,245.06,QTL,46.0,245.06,245.06,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0011211,2026-05-10,MANDI036,Mustard,Hybrid,61.15,QTL,121.0,61.15,61.15,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0010885,2026-02-14,MANDI042,Mustard,Premium,9898.0,KG,65.0,9898.0,98.98,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0013572,2026-03-03,MANDI047,Sugarcane,,34.06,QTL,149.0,34.06,34.06,VALID,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
ARR0006058,2026-02-10,MANDI057,Rice,Local,"17,813.0 KG",KG,88.0,17813.0,178.13,VALID,Gorakhpur APMC,Bareilly,,Direct
ARR0019780,2026-05-16,MANDI007,Sugarcane,HD-2967,4.852,TONNE,110.0,4.85,48.5,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0018219,2026-04-11,MANDI007,Sugarcane,,12139.0,KG,118.0,12139.0,121.39,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0018307,2026-08-22,MANDI024,Sugarcane,Local,9023.0,KG,20.0,9023.0,90.23,VALID,Jaipur Mandi,Karnal,Haryana,APMC
ARR0007019,2026-01-22,MANDI005,Maize,PBW-343,124.0 qtl,QTL,,124.0,124.0,VALID,Bhilwara Grain Market,Amritsar,Punjab,Direct
ARR0012084,2026-07-12,MANDI050,Wheat,Hybrid,438.79,QTL,48.0,438.79,438.79,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0005689,2026-01-30,MANDI020,Maize,Local,"24,236.0 KG",KG,26.0,24236.0,242.36,VALID,Kadapa Mandi,Ferozepur,Punjab,Direct
ARR0010185,2026-06-23,MANDI034,Cotton,HD-2967,38838.0,KG,149.0,38838.0,388.38,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0020370,2026-07-02,MANDI015,Sugarcane,Hybrid,18853.0,KG,147.0,18853.0,188.53,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0000052,2026-06-22,MANDI051,Mustard,Hybrid,156.74,QTL,149.0,156.74,156.74,VALID,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
ARR0008501,2026-02-02,MANDI055,Maize,Hybrid,365.13,QTL,67.0,365.13,365.13,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR_MISSING_00237,2026-06-28,MANDI046,Wheat,Premium,323.68,QTL,17.0,323.68,323.68,VALID,Baranagar Market,,Uttar Pradesh,Private
ARR0000093,2026-03-02,MANDI014,Maize,,423.77,QTL,101.0,423.77,423.77,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR0020507,2026-05-09,MANDI044,Wheat,Local,294.15 qtl,QTL,99.0,294.15,294.15,VALID,Dehri Mandi,Agra,Uttar Pradesh,APMC
ARR0008219,2026-07-15,MANDI016,Sugarcane,Hybrid,29402.0,KG,106.0,29402.0,294.02,VALID,Kulti APMC,Bathinda,Punjab,Unknown
ARR0009924,2026-04-04,MANDI034,Cotton,HD-2967,339.03 qtl,QTL,15.0,339.03,339.03,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0020975,2026-08-27,MANDI036,Mustard,Pusa-1121,2.17,TONNE,,2.17,21.7,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0004330,2026-01-05,MANDI056,Basmati,HD-2967,311.32,QTL,119.0,311.32,311.32,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0014150,2026-03-21,MANDI003,Sugarcane,PBW-343,12.38 qtl,QTL,91.0,12.38,12.38,VALID,Vijayawada Mandi,Ludhiana,Punjab,Unknown
ARR0014177,2026-02-05,MANDI056,Cotton,Local,26060.000000000004,UNKNOWN,53.0,26060.0,,UNKNOWN_UNIT,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0024515,2026-03-02,MANDI023,Cotton,Pusa-1121,"39,477.0 KG",KG,23.0,39477.0,394.77,VALID,Panihati APMC,Karnal,Haryana,Private
ARR0010538,2026-02-22,MANDI014,Wheat,PBW-343,18.415,TONNE,127.0,18.42,184.2,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR_MISSING_00238,2026-07-14,MANDI053,Mustard,Premium,225.05,QTL,140.0,225.05,225.05,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0010511,2026-08-21,MANDI017,Mustard,HD-2967,228.5,QTL,,228.5,228.5,VALID,Parbhani Market,,Punjab,Private
ARR0018698,2026-04-07,MANDI028,Mustard,Pusa-1121,22.637999999999998,TONNE,64.0,22.64,226.4,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0008555,2026-05-10,MANDI037,Rice,PBW-343,11.85 qtl,QTL,14.0,11.85,11.85,VALID,Jorhat Grain Market,Kurukshetra,Haryana,APMC
ARR0016278,2026-07-18,MANDI012,Sugarcane,Hybrid,473.05,QTL,50.0,473.05,473.05,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0015105,2026-01-09,MANDI041,Rice,,411.88 qtl,QTL,99.0,411.88,411.88,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0013455,2026-05-13,MANDI055,Mustard,Pusa-1121,21.5,TONNE,92.0,21.5,215.0,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0018780,2026-08-21,MANDI037,Maize,PBW-343,255.14,QTL,,255.14,255.14,VALID,Jorhat Grain Market,Kurukshetra,Haryana,APMC
ARR0019654,2026-04-11,MANDI043,Sugarcane,HD-2967,27919.0,KG,96.0,27919.0,279.19,VALID,Danapur Mandi,Agra,Uttar Pradesh,Private
ARR0005341,2026-08-29,MANDI041,Sugarcane,HD-2967,"23,911.0 KG",KG,117.0,23911.0,239.11,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0011660,2026-05-11,MANDI030,Mustard,Pusa-1121,8.568999999999999,TONNE,,8.57,85.7,VALID,Patiala APMC,Sirsa,,Unknown
ARR0024543,2026-06-28,MANDI026,Sugarcane,,13.372,TONNE,75.0,13.37,133.7,VALID,Tadipatri Mandi,Hisar,Haryana,Private
ARR0017496,2026-09-09,MANDI018,Rice,Local,12796.0,KG,,12796.0,127.96,VALID,Jaunpur Mandi,Moga,Punjab,Unknown
