sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,temperature_raw,temperature_numeric,temp_unit_clean,temperature_c,rainfall_raw,rain_unit_clean,rainfall_mm,timestamp_raw,timestamp_ist,date
SEN047,,65.3,f,13.3,millimeters,67.0,65.3,65.3,f,18.5,13.3,mm,13.3,,,
SEN040,2026-02-24 00:37:48 IST,32.2,Celsius,1.68,in,72.0,32.2,32.2,c,32.2,1.68,in,42.67,2026-02-24 00:37:48 IST,2026-02-24 00:37:48+05:30,2026-02-24
SEN017,2026-08-17 22:44:12,20.2,°C,,,48.0,20.2,20.2,c,20.2,,,,2026-08-17 22:44:12,2026-08-17 22:44:12+05:30,2026-08-17
SEN027,2026-04-27 22:05:32 UTC,85.1,°F,1.17,in,58.0,85.1,85.1,f,29.5,1.17,in,29.72,2026-04-27 22:05:32 UTC,2026-04-28 03:35:32+05:30,2026-04-28
SEN016,2026-04-10 19:19:31 IST,29.2,Celsius,28.3,MM,89.0,29.2,29.2,c,29.2,28.3,mm,28.3,2026-04-10 19:19:31 IST,2026-04-10 19:19:31+05:30,2026-04-10
SEN050,2026-06-23 00:26:51 UTC,35.1,c,27.4,MM,38.0,35.1,35.1,c,35.1,27.4,mm,27.4,2026-06-23 00:26:51 UTC,2026-06-23 05:56:51+05:30,2026-06-23
SEN011,2026-03-15 12:49:37 IST,68.7,Fahrenheit,35.1,millimeters,37.0,68.7,68.7,f,20.39,35.1,mm,35.1,2026-03-15 12:49:37 IST,2026-03-15 12:49:37+05:30,2026-03-15
SEN034,2026-05-08 15:12:06 IST,73.9,Fahrenheit,0.92,in,30.0,73.9,73.9,f,23.28,0.92,in,23.37,2026-05-08 15:12:06 IST,2026-05-08 15:12:06+05:30,2026-05-08
SEN034,2026-06-08 10:27:35 IST,31.5°C,,0.89,inches,45.0,31.5°C,31.5,c,31.5,0.89,in,22.61,2026-06-08 10:27:35 IST,2026-06-08 10:27:35+05:30,2026-06-08
SEN029,2026-05-09 02:23:48 IST,101.5,Fahrenheit,34.1,millimeters,56.0,101.5,101.5,f,38.61,34.1,mm,34.1,2026-05-09 02:23:48 IST,2026-05-09 02:23:48+05:30,2026-05-09
SEN032,2026-05-09 03:19:23 IST,101.5,f,,mm,32.0,101.5,101.5,f,38.61,-44.2,mm,,2026-05-09 03:19:23 IST,2026-05-09 03:19:23+05:30,2026-05-09
SEN006,21/07/2026,35.6,Celsius,44.5,MM,90.0,35.6,35.6,c,35.6,44.5,mm,44.5,21/07/2026,2026-07-21 00:00:00+05:30,2026-07-21
UNKNOWN,2026-03-23 21:35:05 IST,24.9°C,,20.4,MM,,24.9°C,24.9,c,24.9,20.4,mm,20.4,2026-03-23 21:35:05 IST,2026-03-23 21:35:05+05:30,2026-03-23
SEN043,2026-06-25 08:04:42 IST,67.8,f,1.11,in,35.0,67.8,67.8,f,19.89,1.11,in,28.19,2026-06-25 08:04:42 IST,2026-06-25 08:04:42+05:30,2026-06-25
SEN019,2026-07-29 13:49:42 IST,20.7°C,,0.56,inch,58.0,20.7°C,20.7,c,20.7,0.56,in,14.22,2026-07-29 13:49:42 IST,2026-07-29 13:49:42+05:30,2026-07-29
SEN040,2026-02-11 02:39:54 IST,64.6,f,38.3,mm,41.0,64.6,64.6,f,18.11,38.3,mm,38.3,2026-02-11 02:39:54 IST,2026-02-11 02:39:54+05:30,2026-02-11
SEN028,,21.5,c,1.87,inches,67.0,21.5,21.5,c,21.5,1.87,in,47.5,,,
SEN025,2026-08-16 07:05:18 IST,73,f,47.2,MM,76.0,73,73.0,f,22.78,47.2,mm,47.2,2026-08-16 07:05:18 IST,2026-08-16 07:05:18+05:30,2026-08-16
SEN001,2026-06-12 08:25:56 UTC,88.9,°F,1.35,in,,88.9,88.9,f,31.61,1.35,in,34.29,2026-06-12 08:25:56 UTC,2026-06-12 13:55:56+05:30,2026-06-12
SEN033,2026-09-07 07:11:32 UTC,99.9,f,31.7,mm,87.0,99.9,99.9,f,37.72,31.7,mm,31.7,2026-09-07 07:11:32 UTC,2026-09-07 12:41:32+05:30,2026-09-07
SEN029,2026-03-14 12:44:39 IST,60.4,f,36.1,MM,59.0,60.4,60.4,f,15.78,36.1,mm,36.1,2026-03-14 12:44:39 IST,2026-03-14 12:44:39+05:30,2026-03-14
SEN017,2026-07-24 13:22:51 UTC,82.2,Fahrenheit,1.74,in,72.0,82.2,82.2,f,27.89,1.74,in,44.2,2026-07-24 13:22:51 UTC,2026-07-24 18:52:51+05:30,2026-07-24
SEN003,2026-01-07 22:15:16 IST,77.2,Fahrenheit,0.14,inch,81.0,77.2,77.2,f,25.11,0.14,in,3.56,2026-01-07 22:15:16 IST,2026-01-07 22:15:16+05:30,2026-01-07
SEN011,2026-04-16 07:08:21 UTC,26.8°C,,,mm,49.0,26.8°C,26.8,c,26.8,-19.6,mm,,2026-04-16 07:08:21 UTC,2026-04-16 12:38:21+05:30,2026-04-16
SEN024,2026-06-05 10:52:36 IST,21.3°C,,41.8,millimeters,,21.3°C,21.3,c,21.3,41.8,mm,41.8,2026-06-05 10:52:36 IST,2026-06-05 10:52:36+05:30,2026-06-05
SEN012,2026-05-28 17:01:16 IST,15.9°C,,0.48,inch,76.0,15.9°C,15.9,c,15.9,0.48,in,12.19,2026-05-28 17:01:16 IST,2026-05-28 17:01:16+05:30,2026-05-28
SEN023,2026-09-08 09:07:44 IST,24.6,°C,0.31,inches,45.0,24.6,24.6,c,24.6,0.31,in,7.87,2026-09-08 09:07:44 IST,2026-09-08 09:07:44+05:30,2026-09-08
SEN035,2026-06-13 02:06:35 IST,21,C,1.81,inch,89.0,21,21.0,c,21.0,1.81,in,45.97,2026-06-13 02:06:35 IST,2026-06-13 02:06:35+05:30,2026-06-13
SEN012,2026-08-26 03:40:22 UTC,37.4,C,0.94,in,86.0,37.4,37.4,c,37.4,0.94,in,23.88,2026-08-26 03:40:22 UTC,2026-08-26 09:10:22+05:30,2026-08-26
SEN032,2026-07-26 00:16:30 IST,24.9,°C,1.4,mm,70.0,24.9,24.9,c,24.9,1.4,mm,1.4,2026-07-26 00:16:30 IST,2026-07-26 00:16:30+05:30,2026-07-26
SEN039,2026-05-12 15:01:28 UTC,38.6,c,,mm,54.0,38.6,38.6,c,38.6,-10.7,mm,,2026-05-12 15:01:28 UTC,2026-05-12 20:31:28+05:30,2026-05-12
SEN005,2026-02-21 11:29:35 IST,89.1,Fahrenheit,19.2,mm,81.0,89.1,89.1,f,31.72,19.2,mm,19.2,2026-02-21 11:29:35 IST,2026-02-21 11:29:35+05:30,2026-02-21
SEN023,2026-05-16 21:49:02 IST,82.6,Fahrenheit,2.5,mm,75.0,82.6,82.6,f,28.11,2.5,mm,2.5,2026-05-16 21:49:02 IST,2026-05-16 21:49:02+05:30,2026-05-16
SEN027,2026-03-25 04:05:09 IST,35.8,C,30.6,millimeters,62.0,35.8,35.8,c,35.8,30.6,mm,30.6,2026-03-25 04:05:09 IST,2026-03-25 04:05:09+05:30,2026-03-25
SEN009,,74.7,Fahrenheit,0.72,in,91.0,74.7,74.7,f,23.72,0.72,in,18.29,,,
SEN039,2026-06-30 03:56:02 UTC,29.1,Celsius,,,89.0,29.1,29.1,c,29.1,,,,2026-06-30 03:56:02 UTC,2026-06-30 09:26:02+05:30,2026-06-30
SEN030,2026-08-02 15:13:24 IST,37.9,Celsius,5.0,millimeters,86.0,37.9,37.9,c,37.9,5.0,mm,5.0,2026-08-02 15:13:24 IST,2026-08-02 15:13:24+05:30,2026-08-02
SEN001,,18.3,C,44.5,MM,46.0,18.3,18.3,c,18.3,44.5,mm,44.5,,,
SEN013,2026-03-07 18:01:27 IST,24.3,°C,0.9,MM,47.0,24.3,24.3,c,24.3,0.9,mm,0.9,2026-03-07 18:01:27 IST,2026-03-07 18:01:27+05:30,2026-03-07
SEN011,2026-05-07 00:22:26 IST,26.8,c,46.3,MM,31.0,26.8,26.8,c,26.8,46.3,mm,46.3,2026-05-07 00:22:26 IST,2026-05-07 00:22:26+05:30,2026-05-07
SEN020,2026-05-30 03:30:38 IST,17.2°C,,13.7,MM,,17.2°C,17.2,c,17.2,13.7,mm,13.7,2026-05-30 03:30:38 IST,2026-05-30 03:30:38+05:30,2026-05-30
SEN019,2026-04-04 23:10:50 UTC,27.4,C,42.3,MM,66.0,27.4,27.4,c,27.4,42.3,mm,42.3,2026-04-04 23:10:50 UTC,2026-04-05 04:40:50+05:30,2026-04-05
SEN027,2026-07-02 09:28:22 UTC,64,f,31.6,MM,75.0,64,64.0,f,17.78,31.6,mm,31.6,2026-07-02 09:28:22 UTC,2026-07-02 14:58:22+05:30,2026-07-02
SEN005,2026-05-04 10:55:28 IST,37.5,Celsius,48.6,mm,75.0,37.5,37.5,c,37.5,48.6,mm,48.6,2026-05-04 10:55:28 IST,2026-05-04 10:55:28+05:30,2026-05-04
SEN028,2026-03-29 20:55:36 IST,80.6,f,0.7,in,62.0,80.6,80.6,f,27.0,0.7,in,17.78,2026-03-29 20:55:36 IST,2026-03-29 20:55:36+05:30,2026-03-29
SEN044,,36.9°C,,21.3,mm,58.0,36.9°C,36.9,c,36.9,21.3,mm,21.3,,,
SEN002,2026-04-19T11:42:48,23.1,C,,mm,,23.1,23.1,c,23.1,-13.8,mm,,2026-04-19T11:42:48,2026-04-19 11:42:48+05:30,2026-04-19
SEN014,,83.8,F,17.0,MM,40.0,83.8,83.8,f,28.78,17.0,mm,17.0,,,
SEN046,,33,C,2.1,MM,30.0,33,33.0,c,33.0,2.1,mm,2.1,,,
SEN026,,99.9,Fahrenheit,29.1,MM,93.0,99.9,99.9,f,37.72,29.1,mm,29.1,,,
SEN036,2026-02-08 10:13:59 IST,20.9,C,40.4,mm,87.0,20.9,20.9,c,20.9,40.4,mm,40.4,2026-02-08 10:13:59 IST,2026-02-08 10:13:59+05:30,2026-02-08
SEN002,2026-04-04 13:05:31 UTC,76.1,f,5.8,MM,32.0,76.1,76.1,f,24.5,5.8,mm,5.8,2026-04-04 13:05:31 UTC,2026-04-04 18:35:31+05:30,2026-04-04
SEN005,2026-05-21 04:27:29 UTC,29.4,c,,mm,90.0,29.4,29.4,c,29.4,-15.5,mm,,2026-05-21 04:27:29 UTC,2026-05-21 09:57:29+05:30,2026-05-21
SEN003,2026-04-08 13:19:16 IST,37.0°C,,7.4,MM,42.0,37.0°C,37.0,c,37.0,7.4,mm,7.4,2026-04-08 13:19:16 IST,2026-04-08 13:19:16+05:30,2026-04-08
SEN046,2026-02-05 21:25:00 IST,39.2,°C,42.4,millimeters,49.0,39.2,39.2,c,39.2,42.4,mm,42.4,2026-02-05 21:25:00 IST,2026-02-05 21:25:00+05:30,2026-02-05
SEN016,2026-04-21 20:42:45 UTC,18.4,C,,mm,39.0,18.4,18.4,c,18.4,-37.2,mm,,2026-04-21 20:42:45 UTC,2026-04-22 02:12:45+05:30,2026-04-22
SEN040,2026-02-04 18:14:53 UTC,15.7,Celsius,48.0,MM,88.0,15.7,15.7,c,15.7,48.0,mm,48.0,2026-02-04 18:14:53 UTC,2026-02-04 23:44:53+05:30,2026-02-04
SEN039,2026-09-08 20:40:19 UTC,27.7,c,0.91,inches,65.0,27.7,27.7,c,27.7,0.91,in,23.11,2026-09-08 20:40:19 UTC,2026-09-09 02:10:19+05:30,2026-09-09
SEN018,2026-04-07 20:08:16 IST,88.3,f,0.66,in,60.0,88.3,88.3,f,31.28,0.66,in,16.76,2026-04-07 20:08:16 IST,2026-04-07 20:08:16+05:30,2026-04-07
SEN022,,23.4,C,34.7,millimeters,74.0,23.4,23.4,c,23.4,34.7,mm,34.7,,,
SEN007,,24.9,C,0.5,MM,41.0,24.9,24.9,c,24.9,0.5,mm,0.5,,,
SEN013,2026-01-05 16:19:36 IST,95,°F,41.6,MM,77.0,95,95.0,f,35.0,41.6,mm,41.6,2026-01-05 16:19:36 IST,2026-01-05 16:19:36+05:30,2026-01-05
SEN040,2026-09-09 06:58:13 UTC,17.6,c,0.9,inches,52.0,17.6,17.6,c,17.6,0.9,in,22.86,2026-09-09 06:58:13 UTC,2026-09-09 12:28:13+05:30,2026-09-09
SEN029,2026-08-29 09:50:03 IST,75.2,F,28.8,MM,64.0,75.2,75.2,f,24.0,28.8,mm,28.8,2026-08-29 09:50:03 IST,2026-08-29 09:50:03+05:30,2026-08-29
SEN035,2026-02-16T05:10:24,37.2°C,,,mm,39.0,37.2°C,37.2,c,37.2,-5.7,mm,,2026-02-16T05:10:24,2026-02-16 05:10:24+05:30,2026-02-16
SEN046,2026-07-02 01:54:47 IST,36.5°C,,0.22,in,76.0,36.5°C,36.5,c,36.5,0.22,in,5.59,2026-07-02 01:54:47 IST,2026-07-02 01:54:47+05:30,2026-07-02
SEN021,2026-06-27 04:07:01 IST,67.1,°F,1.96,inches,77.0,67.1,67.1,f,19.5,1.96,in,49.78,2026-06-27 04:07:01 IST,2026-06-27 04:07:01+05:30,2026-06-27
SEN001,2026-05-01 18:52:05 IST,33.0°C,,41.0,mm,,33.0°C,33.0,c,33.0,41.0,mm,41.0,2026-05-01 18:52:05 IST,2026-05-01 18:52:05+05:30,2026-05-01
SEN029,2026-04-12 08:10:42 UTC,33.3,Celsius,22.4,MM,,33.3,33.3,c,33.3,22.4,mm,22.4,2026-04-12 08:10:42 UTC,2026-04-12 13:40:42+05:30,2026-04-12
UNKNOWN,,95.4,°F,0.92,in,37.0,95.4,95.4,f,35.22,0.92,in,23.37,,,
SEN014,2026-05-21 21:46:48 IST,31,C,11.9,mm,75.0,31,31.0,c,31.0,11.9,mm,11.9,2026-05-21 21:46:48 IST,2026-05-21 21:46:48+05:30,2026-05-21
SEN033,2026-04-13 04:45:02 IST,101.7,F,30.2,mm,,101.7,101.7,f,38.72,30.2,mm,30.2,2026-04-13 04:45:02 IST,2026-04-13 04:45:02+05:30,2026-04-13
SEN001,,15.9°C,,,mm,91.0,15.9°C,15.9,c,15.9,-36.3,mm,,,,
SEN040,2026-02-19 02:38:14 IST,37.5°C,,33.9,mm,80.0,37.5°C,37.5,c,37.5,33.9,mm,33.9,2026-02-19 02:38:14 IST,2026-02-19 02:38:14+05:30,2026-02-19
SEN016,2026-01-15 20:41:19 IST,27.3°C,,,,60.0,27.3°C,27.3,c,27.3,,,,2026-01-15 20:41:19 IST,2026-01-15 20:41:19+05:30,2026-01-15
SEN029,2026-08-23 18:49:55 IST,29.7,c,14.4,MM,,29.7,29.7,c,29.7,14.4,mm,14.4,2026-08-23 18:49:55 IST,2026-08-23 18:49:55+05:30,2026-08-23
SEN048,01-13-2026 03:09 PM,75.9,°F,41.0,MM,85.0,75.9,75.9,f,24.39,41.0,mm,41.0,01-13-2026 03:09 PM,2026-01-13 15:09:00+05:30,2026-01-13
SEN025,2026-03-07 19:32:57 IST,89.8,f,,,94.0,89.8,89.8,f,32.11,,,,2026-03-07 19:32:57 IST,2026-03-07 19:32:57+05:30,2026-03-07
SEN033,2026-03-31 22:17:11 IST,37.6,c,20.3,millimeters,92.0,37.6,37.6,c,37.6,20.3,mm,20.3,2026-03-31 22:17:11 IST,2026-03-31 22:17:11+05:30,2026-03-31
SEN036,2026-07-25 04:00:27 UTC,26.3,°C,1.56,in,75.0,26.3,26.3,c,26.3,1.56,in,39.62,2026-07-25 04:00:27 UTC,2026-07-25 09:30:27+05:30,2026-07-25
SEN005,2026-03-11 21:10:35 UTC,86.7,°F,0.08,in,36.0,86.7,86.7,f,30.39,0.08,in,2.03,2026-03-11 21:10:35 UTC,2026-03-12 02:40:35+05:30,2026-03-12
SEN047,2026-08-18 13:38:35 IST,28.9,C,31.1,MM,62.0,28.9,28.9,c,28.9,31.1,mm,31.1,2026-08-18 13:38:35 IST,2026-08-18 13:38:35+05:30,2026-08-18
UNKNOWN,2026-07-20 03:35:09 IST,98.6,Fahrenheit,32.0,MM,,98.6,98.6,f,37.0,32.0,mm,32.0,2026-07-20 03:35:09 IST,2026-07-20 03:35:09+05:30,2026-07-20
SEN033,,101.3,°F,42.5,millimeters,76.0,101.3,101.3,f,38.5,42.5,mm,42.5,,,
SEN045,2026-01-25 14:11:11 IST,75,Fahrenheit,47.5,mm,55.0,75,75.0,f,23.89,47.5,mm,47.5,2026-01-25 14:11:11 IST,2026-01-25 14:11:11+05:30,2026-01-25
SEN012,2026-01-06 19:37:43 UTC,38.5,°C,1.69,inch,57.0,38.5,38.5,c,38.5,1.69,in,42.93,2026-01-06 19:37:43 UTC,2026-01-07 01:07:43+05:30,2026-01-07
SEN038,2026-08-11 19:34:50,81.5,F,1.2,inches,67.0,81.5,81.5,f,27.5,1.2,in,30.48,2026-08-11 19:34:50,2026-08-11 19:34:50+05:30,2026-08-11
SEN003,2026-01-26 02:21:04 IST,37.3,Celsius,19.3,mm,93.0,37.3,37.3,c,37.3,19.3,mm,19.3,2026-01-26 02:21:04 IST,2026-01-26 02:21:04+05:30,2026-01-26
SEN007,,37.8,Celsius,49.2,mm,52.0,37.8,37.8,c,37.8,49.2,mm,49.2,,,
SEN003,,19.8,Celsius,32.5,mm,,19.8,19.8,c,19.8,32.5,mm,32.5,,,
SEN019,2026-05-15 03:49:49 UTC,21.7,Celsius,1.46,inches,51.0,21.7,21.7,c,21.7,1.46,in,37.08,2026-05-15 03:49:49 UTC,2026-05-15 09:19:49+05:30,2026-05-15
SEN044,2026-06-13 12:57:36 UTC,27.6°C,,0.41,inches,76.0,27.6°C,27.6,c,27.6,0.41,in,10.41,2026-06-13 12:57:36 UTC,2026-06-13 18:27:36+05:30,2026-06-13
SEN037,2026-08-06 06:23:01,30.7,°C,33.1,MM,33.0,30.7,30.7,c,30.7,33.1,mm,33.1,2026-08-06 06:23:01,2026-08-06 06:23:01+05:30,2026-08-06
SEN012,25/01/2026,26,C,38.2,mm,59.0,26,26.0,c,26.0,38.2,mm,38.2,25/01/2026,2026-01-25 00:00:00+05:30,2026-01-25
SEN037,2026-02-17 22:48:12 IST,67.6,F,7.1,millimeters,31.0,67.6,67.6,f,19.78,7.1,mm,7.1,2026-02-17 22:48:12 IST,2026-02-17 22:48:12+05:30,2026-02-17
SEN011,2026-04-02 19:41:25 UTC,65.7,Fahrenheit,8.4,mm,57.0,65.7,65.7,f,18.72,8.4,mm,8.4,2026-04-02 19:41:25 UTC,2026-04-03 01:11:25+05:30,2026-04-03
SEN005,2026-03-04 18:33:35 UTC,24.1,Celsius,42.9,millimeters,51.0,24.1,24.1,c,24.1,42.9,mm,42.9,2026-03-04 18:33:35 UTC,2026-03-05 00:03:35+05:30,2026-03-05
UNKNOWN,21/05/2026 00:22,33.2,°C,14.2,mm,53.0,33.2,33.2,c,33.2,14.2,mm,14.2,21/05/2026 00:22,2026-05-21 00:22:00+05:30,2026-05-21
SEN004,,24.3,C,11.3,mm,,24.3,24.3,c,24.3,11.3,mm,11.3,,,
SEN001,2025-12-31 18:53:23 UTC,86.7,°F,15.7,mm,56.0,86.7,86.7,f,30.39,15.7,mm,15.7,2025-12-31 18:53:23 UTC,2026-01-01 00:23:23+05:30,2026-01-01
UNKNOWN,2026-08-13 05:18:18,36.6,°C,1.13,in,91.0,36.6,36.6,c,36.6,1.13,in,28.7,2026-08-13 05:18:18,2026-08-13 05:18:18+05:30,2026-08-13
SEN045,2026-01-30 11:02:03 UTC,27.4,c,,,50.0,27.4,27.4,c,27.4,,,,2026-01-30 11:02:03 UTC,2026-01-30 16:32:03+05:30,2026-01-30
SEN035,2026-06-30 10:23:08 UTC,39,c,14.7,MM,94.0,39,39.0,c,39.0,14.7,mm,14.7,2026-06-30 10:23:08 UTC,2026-06-30 15:53:08+05:30,2026-06-30
SEN044,2026-06-04 22:06:55 IST,35.2,°C,1.56,inch,84.0,35.2,35.2,c,35.2,1.56,in,39.62,2026-06-04 22:06:55 IST,2026-06-04 22:06:55+05:30,2026-06-04
SEN043,2026-02-21 10:46:59 UTC,27.4,c,38.4,millimeters,84.0,27.4,27.4,c,27.4,38.4,mm,38.4,2026-02-21 10:46:59 UTC,2026-02-21 16:16:59+05:30,2026-02-21
SEN017,2026-03-26 16:08:49 IST,63.9,Fahrenheit,0.1,mm,72.0,63.9,63.9,f,17.72,0.1,mm,0.1,2026-03-26 16:08:49 IST,2026-03-26 16:08:49+05:30,2026-03-26
SEN036,2026-01-13 05:57:15,70.3,f,43.2,MM,78.0,70.3,70.3,f,21.28,43.2,mm,43.2,2026-01-13 05:57:15,2026-01-13 05:57:15+05:30,2026-01-13
SEN038,2026-01-10 08:49:11 IST,25.2,Celsius,,mm,74.0,25.2,25.2,c,25.2,-27.8,mm,,2026-01-10 08:49:11 IST,2026-01-10 08:49:11+05:30,2026-01-10
SEN031,2026-08-19 17:02:16 UTC,17.8,°C,5.4,MM,76.0,17.8,17.8,c,17.8,5.4,mm,5.4,2026-08-19 17:02:16 UTC,2026-08-19 22:32:16+05:30,2026-08-19
SEN002,2026-07-14 11:20:02 IST,25.6,Celsius,22.3,millimeters,,25.6,25.6,c,25.6,22.3,mm,22.3,2026-07-14 11:20:02 IST,2026-07-14 11:20:02+05:30,2026-07-14
SEN010,2026-03-31 13:57:32 UTC,30.2°C,,12.4,mm,62.0,30.2°C,30.2,c,30.2,12.4,mm,12.4,2026-03-31 13:57:32 UTC,2026-03-31 19:27:32+05:30,2026-03-31
SEN027,2026-07-25 20:30:33 IST,89.2,Fahrenheit,5.7,MM,,89.2,89.2,f,31.78,5.7,mm,5.7,2026-07-25 20:30:33 IST,2026-07-25 20:30:33+05:30,2026-07-25
SEN046,2026-01-15 03:49:08,16,C,4.1,millimeters,52.0,16,16.0,c,16.0,4.1,mm,4.1,2026-01-15 03:49:08,2026-01-15 03:49:08+05:30,2026-01-15
SEN039,2026-02-01 09:10:24 IST,65.5,f,1.2,inch,83.0,65.5,65.5,f,18.61,1.2,in,30.48,2026-02-01 09:10:24 IST,2026-02-01 09:10:24+05:30,2026-02-01
SEN008,2026-08-14 02:31:35 IST,15.5,Celsius,47.0,millimeters,45.0,15.5,15.5,c,15.5,47.0,mm,47.0,2026-08-14 02:31:35 IST,2026-08-14 02:31:35+05:30,2026-08-14
SEN043,,83.1,f,,,79.0,83.1,83.1,f,28.39,,,,,,
SEN023,2026-02-26 19:49:33 IST,22.7,Celsius,,mm,,22.7,22.7,c,22.7,-44.9,mm,,2026-02-26 19:49:33 IST,2026-02-26 19:49:33+05:30,2026-02-26
SEN012,28/07/2026 23:44,71.1,Fahrenheit,,mm,75.0,71.1,71.1,f,21.72,-10.1,mm,,28/07/2026 23:44,2026-07-28 23:44:00+05:30,2026-07-28
SEN037,,35.5,°C,10.9,mm,48.0,35.5,35.5,c,35.5,10.9,mm,10.9,,,
SEN045,2026-05-31 00:12:08 UTC,17.6°C,,,mm,44.0,17.6°C,17.6,c,17.6,-3.7,mm,,2026-05-31 00:12:08 UTC,2026-05-31 05:42:08+05:30,2026-05-31
SEN042,2026-02-19 20:22:44 IST,66.2,f,40.6,millimeters,60.0,66.2,66.2,f,19.0,40.6,mm,40.6,2026-02-19 20:22:44 IST,2026-02-19 20:22:44+05:30,2026-02-19
SEN007,2026-07-17 09:45:35 IST,16,Celsius,,,62.0,16,16.0,c,16.0,,,,2026-07-17 09:45:35 IST,2026-07-17 09:45:35+05:30,2026-07-17
SEN023,2026-01-05 06:17:52 UTC,21.6,C,1.8,millimeters,52.0,21.6,21.6,c,21.6,1.8,mm,1.8,2026-01-05 06:17:52 UTC,2026-01-05 11:47:52+05:30,2026-01-05
SEN009,,21.4°C,,0.17,in,,21.4°C,21.4,c,21.4,0.17,in,4.32,,,
SEN013,2026-01-04 13:48:01 IST,84.4,°F,17.4,mm,88.0,84.4,84.4,f,29.11,17.4,mm,17.4,2026-01-04 13:48:01 IST,2026-01-04 13:48:01+05:30,2026-01-04
SEN007,2026-05-14 15:32:16 IST,31.6,°C,42.5,mm,43.0,31.6,31.6,c,31.6,42.5,mm,42.5,2026-05-14 15:32:16 IST,2026-05-14 15:32:16+05:30,2026-05-14
SEN029,2026-07-25 05:23:20 IST,29.7,Celsius,33.2,MM,92.0,29.7,29.7,c,29.7,33.2,mm,33.2,2026-07-25 05:23:20 IST,2026-07-25 05:23:20+05:30,2026-07-25
SEN027,2026-06-14 08:42:34 IST,18.5,c,0.4,mm,66.0,18.5,18.5,c,18.5,0.4,mm,0.4,2026-06-14 08:42:34 IST,2026-06-14 08:42:34+05:30,2026-06-14
SEN044,2026-03-31 05:23:32 UTC,31.6,c,0.68,in,94.0,31.6,31.6,c,31.6,0.68,in,17.27,2026-03-31 05:23:32 UTC,2026-03-31 10:53:32+05:30,2026-03-31
SEN015,2026-06-22 15:53:25 UTC,76.8,f,24.3,MM,80.0,76.8,76.8,f,24.89,24.3,mm,24.3,2026-06-22 15:53:25 UTC,2026-06-22 21:23:25+05:30,2026-06-22
SEN018,2026-05-12 12:59:42 UTC,37.1,°C,0.68,inches,63.0,37.1,37.1,c,37.1,0.68,in,17.27,2026-05-12 12:59:42 UTC,2026-05-12 18:29:42+05:30,2026-05-12
SEN018,2026-08-22 08:20:56,81,Fahrenheit,11.6,mm,53.0,81,81.0,f,27.22,11.6,mm,11.6,2026-08-22 08:20:56,2026-08-22 08:20:56+05:30,2026-08-22
SEN019,23-Jul-2026 15:36:27,21.9,Celsius,14.0,millimeters,69.0,21.9,21.9,c,21.9,14.0,mm,14.0,23-Jul-2026 15:36:27,2026-07-23 15:36:27+05:30,2026-07-23
SEN002,2026-02-12 08:23:58,26.8,c,29.6,mm,34.0,26.8,26.8,c,26.8,29.6,mm,29.6,2026-02-12 08:23:58,2026-02-12 08:23:58+05:30,2026-02-12
SEN027,2026-03-29 11:40:21 IST,22.1°C,,28.4,mm,66.0,22.1°C,22.1,c,22.1,28.4,mm,28.4,2026-03-29 11:40:21 IST,2026-03-29 11:40:21+05:30,2026-03-29
SEN024,2026-04-15 02:37:28 IST,102.4,F,1.59,inch,72.0,102.4,102.4,f,39.11,1.59,in,40.39,2026-04-15 02:37:28 IST,2026-04-15 02:37:28+05:30,2026-04-15
SEN008,2026-07-24 23:02:10 IST,36.6,Celsius,21.8,mm,,36.6,36.6,c,36.6,21.8,mm,21.8,2026-07-24 23:02:10 IST,2026-07-24 23:02:10+05:30,2026-07-24
SEN047,2026-07-03 18:59:04 UTC,22.3,C,29.1,MM,53.0,22.3,22.3,c,22.3,29.1,mm,29.1,2026-07-03 18:59:04 UTC,2026-07-04 00:29:04+05:30,2026-07-04
SEN013,,32.5,C,49.4,millimeters,65.0,32.5,32.5,c,32.5,49.4,mm,49.4,,,
SEN007,03-Jun-2026 16:47:35,18.2,°C,39.6,millimeters,55.0,18.2,18.2,c,18.2,39.6,mm,39.6,03-Jun-2026 16:47:35,2026-06-03 16:47:35+05:30,2026-06-03
SEN013,2026-07-16 18:50:53 UTC,17.4,C,47.4,millimeters,46.0,17.4,17.4,c,17.4,47.4,mm,47.4,2026-07-16 18:50:53 UTC,2026-07-17 00:20:53+05:30,2026-07-17
SEN036,2026-03-03 03:58:23 UTC,82.9,°F,23.0,mm,69.0,82.9,82.9,f,28.28,23.0,mm,23.0,2026-03-03 03:58:23 UTC,2026-03-03 09:28:23+05:30,2026-03-03
SEN020,2026-05-06 01:00:50 UTC,28.2,°C,23.1,MM,87.0,28.2,28.2,c,28.2,23.1,mm,23.1,2026-05-06 01:00:50 UTC,2026-05-06 06:30:50+05:30,2026-05-06
SEN037,,31.9,c,9.3,MM,58.0,31.9,31.9,c,31.9,9.3,mm,9.3,,,
SEN049,2026-09-09 11:43:19 IST,37.7°C,,30.0,millimeters,82.0,37.7°C,37.7,c,37.7,30.0,mm,30.0,2026-09-09 11:43:19 IST,2026-09-09 11:43:19+05:30,2026-09-09
