trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,departure_datetime,arrival_datetime,transit_hours_final,transit_hours_imputed,vehicle_no_raw,vehicle_no_clean,mandi_id_raw,mandi_name,district,state,mandi_type
TRP006298,MANDI013,WH-South,16/02/2026 10:14,2026-02-17T02:08:45,15.9,719.6,km,HR-31-AB-2167,DRV596,719.6,2026-02-16 10:14:00,2026-02-17 02:08:45,15.9,False,HR-31-AB-2167,HR31AB2167,MANDI013,Aurangabad Market,Patiala,Punjab,Private
TRP002002,MANDI006,WH-East,07-23-2026 10:44 PM,2026-07-24 06:26:09,7.7,389.3,km,DL-14-CD-4326,DRV856,389.3,2026-07-23 22:44:00,2026-07-24 06:26:09,7.7,False,DL-14-CD-4326,DL14CD4326,MANDI006,Kochi Mandi,Amritsar,Punjab,Direct
TRP000886,MANDI044,Export-Terminal,17/04/2026 05:12,18-Apr-2026 02:36:41,21.4 hrs,1201.4,km,RJ-41-AB-3023,DRV942,1201.4,2026-04-17 05:12:00,2026-04-18 02:36:41,21.4,False,RJ-41-AB-3023,RJ41AB3023,mandi_044,Dehri Mandi,Agra,Uttar Pradesh,APMC
TRP000870,MANDI013,WH-West,17-Feb-2026 12:54:17,18-Feb-2026 09:36:17,20.7,724.7049973,miles,UP77-DF-2874,,1166.3,2026-02-17 12:54:17,2026-02-18 09:36:17,20.7,False,UP77-DF-2874,UP77DF2874,MANDI-013,Aurangabad Market,Patiala,Punjab,Private
TRP006455,MANDI040,WH-Central,03-19-2026 03:30 PM,2026-03-19 23:06:38,7.6,327.5,km,HR19-DF-1090,DRV346,327.5,2026-03-19 15:30:00,2026-03-19 23:06:38,7.6,False,HR19-DF-1090,HR19DF1090,MANDI-040,Jodhpur Market,Fatehabad,Haryana,Direct
TRP008422,MANDI047,WH-East,18/08/2026 21:51,08-19-2026 11:39 AM,13.8,731.4,km,PB-83-CD-7028,DRV350,731.4,2026-08-18 21:51:00,2026-08-19 11:39:00,13.8,False,PB-83-CD-7028,PB83CD7028,MANDI047,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
TRP005721,MANDI045,WH-East,11/06/2026 08:19,2026-06-11 19:37:42,11.3,667.4,km,HR-17-CD-1447,DRV201,667.4,2026-06-11 08:19:00,2026-06-11 19:37:42,11.3,False,HR-17-CD-1447,HR17CD1447,MANDI-045,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
TRP000357,MANDI004,WH-East,11-Feb-2026 17:24:44,12-Feb-2026 16:36:44,23.2,1102.3,km,PB-87-CD-4138,DRV187,1102.3,2026-02-11 17:24:44,2026-02-12 16:36:44,23.2,False,PB-87-CD-4138,PB87CD4138,MANDI-004,Khandwa Grain Market,Ludhiana,Punjab,APMC
TRP005452,MANDI041,WH-North,2026-08-23 02:26:21,08-23-2026 01:56 PM,11.5,492.5,km,HR-70-AB-1939,,492.5,2026-08-23 02:26:21,2026-08-23 13:56:00,11.5,False,HR-70-AB-1939,HR70AB1939,MANDI041,Gurgaon Grain Market,Fatehabad,Haryana,APMC
TRP008524,MANDI002,WH-West,2026-06-07 00:13:40,2026-06-07 18:37:40,18.4,758.8,km,PB36-DF-3070,DRV102,758.8,2026-06-07 00:13:40,2026-06-07 18:37:40,18.4,False,PB36-DF-3070,PB36DF3070,MANDI002,Solapur Mandi,Ludhiana,,APMC
TRP007022,MANDI001,WH-East,2026-08-05 20:08:50,,14.6,839.8,km,dl 88-BC-2258,DRV608,839.8,2026-08-05 20:08:50,,14.6,False,dl 88-BC-2258,DL88BC2258,MANDI001,Hyderabad Mandi,Ludhiana,Punjab,Private
TRP002744,MANDI004,WH-North,2026-02-03 17:58:54,04/02/2026,9.7,398.3,km,UP38-AB-1618,DRV502,398.3,2026-02-03 17:58:54,2026-02-04 00:00:00,9.7,False,UP38-AB-1618,UP38AB1618,mandi_004,Khandwa Grain Market,Ludhiana,Punjab,APMC
TRP007411,MANDI032,WH-West,07-26-2026 03:13 PM,27/07/2026,17.7,933.5,km,,DRV161,933.5,2026-07-26 15:13:00,2026-07-27 00:00:00,17.7,False,,,MANDI032,Chapra Grain Market,,Haryana,Private
TRP001276,MANDI022,WH-East,21-Jun-2026 15:30:44,2026-06-22 05:00:44,13.5,485.4771623,miles,,,781.3,2026-06-21 15:30:44,2026-06-22 05:00:44,13.5,False,,,022,Eluru APMC,Karnal,Haryana,Unknown
TRP001891,MANDI041,Export-Terminal,03-May-2026 20:55:17,04/05/2026 11:55,15.0,826.4,km,,DRV503,826.4,2026-05-03 20:55:17,2026-05-04 11:55:00,15.0,False,,,MANDI041,Gurgaon Grain Market,Fatehabad,Haryana,APMC
TRP009035,MANDI014,WH-West,2026-06-21T08:54:14,21-Jun-2026 16:54:14,8.0,430.4,km,UP-71-DF-8922,DRV126,430.4,2026-06-21 08:54:14,2026-06-21 16:54:14,8.0,False,UP-71-DF-8922,UP71DF8922,M014,Bathinda Grain Market,Patiala,Punjab,Private
TRP007815,MANDI028,WH-East,08-17-2026 04:43 AM,2026-08-18 03:19:19,22.6,797.4675414000001,miles,,,1283.4,2026-08-17 04:43:00,2026-08-18 03:19:19,22.6,False,,,MANDI-028,Machilipatnam APMC,Hisar,Haryana,Unknown
TRP007164,MANDI023,WH-South,19-Jun-2026 02:16:44,,22.2,1302.3,km,dl 63-AB-9426,DRV235,1302.3,2026-06-19 02:16:44,,22.2,False,dl 63-AB-9426,DL63AB9426,MANDI023,Panihati APMC,Karnal,Haryana,Private
TRP009552,MANDI005,WH-East,2026-07-17 15:07:16,17-Jul-2026 17:31:16,,82.14524619999999,miles,RJ89-BC-3952,DRV413,132.2,2026-07-17 15:07:16,2026-07-17 17:31:16,2.4,True,RJ89-BC-3952,RJ89BC3952,MANDI005,Bhilwara Grain Market,Amritsar,Punjab,Direct
TRP003564,MANDI041,WH-North,2026-01-18 03:28:01,2026-01-18 21:16:01,17.8,864.5,km,PB20-DF-9272,DRV760,864.5,2026-01-18 03:28:01,2026-01-18 21:16:01,17.8,False,PB20-DF-9272,PB20DF9272,M041,Gurgaon Grain Market,Fatehabad,Haryana,APMC
TRP005788,MANDI008,WH-Central,03-09-2026 10:10 AM,03-09-2026 01:28 PM,3.3,182.5,km,DL-21-CD-8458,DRV210,182.5,2026-03-09 10:10:00,2026-03-09 13:28:00,3.3,False,DL-21-CD-8458,DL21CD8458,mandi008,Bijapur Market,Amritsar,Punjab,APMC
TRP004959,MANDI025,WH-South,05-Mar-2026 09:09:06,,4.2,205.0,km,RJ-98-DF-4792,DRV556,205.0,2026-03-05 09:09:06,,4.2,False,RJ-98-DF-4792,RJ98DF4792,025,Dindigul APMC,Karnal,Haryana,APMC
TRP001547,MANDI001,WH-West,2026-02-27 12:16:59,2026-02-28 02:46:59,14.5,762.5,km,UP-49-AB-2077,DRV787,762.5,2026-02-27 12:16:59,2026-02-28 02:46:59,14.5,False,UP-49-AB-2077,UP49AB2077,MANDI-001,Hyderabad Mandi,Ludhiana,Punjab,Private
TRP006194,MANDI041,WH-West,06-29-2026 01:49 PM,,16.5,887.4 KM,,rj 18-DF-8023,DRV352,887.4,2026-06-29 13:49:00,,16.5,False,rj 18-DF-8023,RJ18DF8023,MANDI041,Gurgaon Grain Market,Fatehabad,Haryana,APMC
TRP002381,MANDI024,WH-South,05-10-2026 09:14 PM,05-11-2026 08:38 AM,11.4,581.8,km,PB63-CD-6216,DRV236,581.8,2026-05-10 21:14:00,2026-05-11 08:38:00,11.4,False,PB63-CD-6216,PB63CD6216,mandi024,Jaipur Mandi,Karnal,Haryana,APMC
TRP006475,MANDI005,WH-West,2026-06-09 07:49:46,2026-06-09 12:31:46,,262.3,km,RJ 71 DF 6653,,262.3,2026-06-09 07:49:46,2026-06-09 12:31:46,4.7,True,RJ 71 DF 6653,RJ71DF6653,mandi005,Bhilwara Grain Market,Amritsar,Punjab,Direct
TRP003824,MANDI011,WH-South,2026-01-06T00:20:26,06-Jan-2026 03:32:26,,176.7,km,DL-15-CD-5157,DRV979,176.7,2026-01-06 00:20:26,2026-01-06 03:32:26,3.2,True,DL-15-CD-5157,DL15CD5157,mandi_011,Arrah Mandi,Patiala,Punjab,Unknown
TRP003233,MANDI039,Export-Terminal,17/03/2026,17-Mar-2026 23:08:21,10.0,588.2,km,,DRV975,588.2,2026-03-17 00:00:00,2026-03-17 23:08:21,10.0,False,,,MANDI039,Anand Grain Market,,Haryana,APMC
TRP008734,MANDI001,WH-Central,05-06-2026 08:46 AM,2026-05-06 23:58:42,15.2,759.4,km,hr 28-AB-5003,DRV572,759.4,2026-05-06 08:46:00,2026-05-06 23:58:42,15.2,False,hr 28-AB-5003,HR28AB5003,mandi_001,Hyderabad Mandi,Ludhiana,Punjab,Private
TRP003307,MANDI022,WH-North,31-Jul-2026 15:59:24,2026-07-31T23:23:24,7.4,427.7,km,,DRV406,427.7,2026-07-31 15:59:24,2026-07-31 23:23:24,7.4,False,,,mandi_022,Eluru APMC,Karnal,Haryana,Unknown
TRP000493,MANDI057,WH-Central,01/08/2026,01/08/2026,5.9,248.9,km,HR 12 BC 4511,DRV972,248.9,2026-08-01 00:00:00,2026-08-01 00:00:00,5.9,False,HR 12 BC 4511,HR12BC4511,MANDI-057,Gorakhpur APMC,Bareilly,,Direct
TRP003500,MANDI011,WH-Central,2026-08-20T20:12:28,2026-08-21T04:30:28,8.3,233.8840444,miles,,DRV122,376.4,2026-08-20 20:12:28,2026-08-21 04:30:28,8.3,False,,,MANDI011,Arrah Mandi,Patiala,Punjab,Unknown
TRP009196,MANDI007,Export-Terminal,2026-06-02 09:20:12,2026-06-03T04:56:12,,945.8,km,up 22-CD-2263,DRV100,945.8,2026-06-02 09:20:12,2026-06-03 04:56:12,19.6,True,up 22-CD-2263,UP22CD2263,mandi_007,Nashik Mandi,Amritsar,Punjab,Private
TRP001117,MANDI042,WH-South,2026-04-11 00:02:21,,11.6 hrs,596.2,km,DL-89-AB-8977,DRV265,596.2,2026-04-11 00:02:21,,11.6,False,DL-89-AB-8977,DL89AB8977,mandi042,Erode Mandi,Fatehabad,Haryana,Private
TRP005638,MANDI036,WH-North,2026-05-14T10:18:50,05-15-2026 04:00 AM,17.7,719.5,km,,,719.5,2026-05-14 10:18:50,2026-05-15 04:00:00,17.7,False,,,M036,Mysore Grain Market,Kurukshetra,Haryana,APMC
TRP009127,MANDI048,WH-North,04-09-2026 09:18 PM,10-Apr-2026 00:36:05,3.3,82.14524619999999,miles,dl 98-AB-7292,,132.2,2026-04-09 21:18:00,2026-04-10 00:36:05,3.3,False,dl 98-AB-7292,DL98AB7292,mandi048,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
TRP006147,MANDI031,WH-South,17-Jul-2026 09:47:43,07-18-2026 05:59 AM,20.2 hrs,815.9,km,,DRV776,815.9,2026-07-17 09:47:43,2026-07-18 05:59:00,20.2,False,,,mandi_031,Nangloi Jat Mandi,Sirsa,Haryana,APMC
TRP009128,MANDI051,WH-West,02-08-2026 12:12 AM,2026-02-08 20:30:31,,1123.5,km,UP-79-AB-2203,DRV590,1123.5,2026-02-08 00:12:00,2026-02-08 20:30:31,20.31,True,UP-79-AB-2203,UP79AB2203,MANDI051,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
TRP009041,MANDI055,WH-West,21-Jan-2026 04:56:45,22/01/2026,20.5,833.8,km,PB 80 AB 3946,DRV362,833.8,2026-01-21 04:56:45,2026-01-22 00:00:00,20.5,False,PB 80 AB 3946,PB80AB3946,mandi055,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
TRP008559,MANDI034,WH-North,2026-06-14 22:59:11,15-Jun-2026 20:11:11,21.2,963.6,km,,DRV633,963.6,2026-06-14 22:59:11,2026-06-15 20:11:11,21.2,False,,,MANDI034,Ludhiana Grain Market,Ambala,Haryana,Unknown
TRP008958,MANDI049,WH-Central,09/05/2026,09-May-2026 17:11:40,,691.8,km,,DRV153,691.8,2026-05-09 00:00:00,2026-05-09 17:11:40,17.19,True,,,MANDI049,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
TRP006590,MANDI024,WH-West,03-16-2026 03:42 AM,2026-03-16 23:06:12,19.4,1018.9,km,PB65-BC-1836,,1018.9,2026-03-16 03:42:00,2026-03-16 23:06:12,19.4,False,PB65-BC-1836,PB65BC1836,MANDI-024,Jaipur Mandi,Karnal,Haryana,APMC
TRP009435,MANDI027,WH-North,02-08-2026 03:56 PM,09-Feb-2026 14:50:40,22.9,1372.5,km,,DRV667,1372.5,2026-02-08 15:56:00,2026-02-09 14:50:40,22.9,False,,,MANDI027,Kochi APMC,Hisar,Haryana,APMC
TRP003646,MANDI020,WH-East,2026-05-30 08:23:12,2026-05-30 16:53:12,8.5,501.1,km,UP-80-DF-2989,DRV196,501.1,2026-05-30 08:23:12,2026-05-30 16:53:12,8.5,False,UP-80-DF-2989,UP80DF2989,MANDI020,Kadapa Mandi,Ferozepur,Punjab,Direct
TRP002501,MANDI056,WH-East,13/06/2026,2026-06-13 11:41:36,2.7,142.5,km,HR 25 DF 2209,DRV845,142.5,2026-06-13 00:00:00,2026-06-13 11:41:36,2.7,False,HR 25 DF 2209,HR25DF2209,MANDI056,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
TRP005678,MANDI053,WH-East,2026-06-29 05:52:03,,7.7,423.3,km,dl 68-DF-8835,DRV220,423.3,2026-06-29 05:52:03,,7.7,False,dl 68-DF-8835,DL68DF8835,MANDI-053,Panihati Market,Saharanpur,Uttar Pradesh,APMC
TRP005242,MANDI032,WH-South,02/03/2026 05:04,2026-03-02 12:16:00,7.2,352.0 KM,,DL-91-AB-5860,DRV966,352.0,2026-03-02 05:04:00,2026-03-02 12:16:00,7.2,False,DL-91-AB-5860,DL91AB5860,mandi032,Chapra Grain Market,,Haryana,Private
TRP009378,MANDI052,WH-South,26/07/2026 17:27,07-27-2026 04:57 PM,-23.5,1209.0,km,PB-34-CD-2978,DRV660,1209.0,2026-07-26 17:27:00,2026-07-27 16:57:00,23.5,True,PB-34-CD-2978,PB34CD2978,M052,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
TRP002784,MANDI055,WH-North,22/07/2026 16:10,23/07/2026,10.2,566.2,km,UP-99-CD-3660,DRV757,566.2,2026-07-22 16:10:00,2026-07-23 00:00:00,10.2,False,UP-99-CD-3660,UP99CD3660,MANDI055,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
TRP006159,MANDI008,WH-West,2026-02-16 13:00:13,2026-02-16T15:00:13,2.0,100.6,km,rj 62-CD-2768,DRV187,100.6,2026-02-16 13:00:13,2026-02-16 15:00:13,2.0,False,rj 62-CD-2768,RJ62CD2768,MANDI008,Bijapur Market,Amritsar,Punjab,APMC
TRP003810,MANDI041,WH-North,2026-06-11T05:44:21,2026-06-11 18:14:21,12.5,548.9 KM,,,,548.9,2026-06-11 05:44:21,2026-06-11 18:14:21,12.5,False,,,041,Gurgaon Grain Market,Fatehabad,Haryana,APMC
TRP007220,MANDI055,Export-Terminal,2026-07-23T00:29:19,2026-07-23T10:41:19,-10.2,469.2,km,,,469.2,2026-07-23 00:29:19,2026-07-23 10:41:19,10.2,True,,,M055,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
TRP008994,MANDI039,WH-West,04-Jul-2026 20:54:09,2026-07-05 09:24:09,12.5,539.8 KM,,pb 22-DF-9082,DRV523,539.8,2026-07-04 20:54:09,2026-07-05 09:24:09,12.5,False,pb 22-DF-9082,PB22DF9082,MANDI-039,Anand Grain Market,,Haryana,APMC
TRP002994,MANDI037,Export-Terminal,2026-01-01T04:57:55,01/01/2026 07:51,2.9,80.2189961,miles,,DRV399,129.1,2026-01-01 04:57:55,2026-01-01 07:51:00,2.9,False,,,MANDI037,Jorhat Grain Market,Kurukshetra,Haryana,APMC
TRP001697,MANDI040,WH-North,06-Apr-2026 09:00:20,2026-04-07T08:48:20,23.8,1088.2,km,HR-55-BC-4387,DRV591,1088.2,2026-04-06 09:00:20,2026-04-07 08:48:20,23.8,False,HR-55-BC-4387,HR55BC4387,mandi_040,Jodhpur Market,Fatehabad,Haryana,Direct
TRP005686,MANDI049,WH-Central,2026-03-28T15:39:49,29/03/2026 04:27,12.8,556.2,km,DL-95-AB-6727,DRV526,556.2,2026-03-28 15:39:49,2026-03-29 04:27:00,12.8,False,DL-95-AB-6727,DL95AB6727,MANDI049,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
TRP007810,MANDI008,WH-North,07-29-2026 07:01 AM,29/07/2026,10.1,539.6,km,UP-26-CD-2690,,539.6,2026-07-29 07:01:00,2026-07-29 00:00:00,10.1,False,UP-26-CD-2690,UP26CD2690,MANDI008,Bijapur Market,Amritsar,Punjab,APMC
TRP008560,MANDI002,Export-Terminal,2026-07-03 14:25:49,04/07/2026,19.6,795.5,km,HR 76 CD 5401,DRV826,795.5,2026-07-03 14:25:49,2026-07-04 00:00:00,19.6,False,HR 76 CD 5401,HR76CD5401,mandi002,Solapur Mandi,Ludhiana,,APMC
TRP006505,MANDI045,WH-Central,2026-02-27 18:40:58,2026-02-28T01:04:58,6.4,270.3,km,UP-76-CD-1028,DRV479,270.3,2026-02-27 18:40:58,2026-02-28 01:04:58,6.4,False,UP-76-CD-1028,UP76CD1028,mandi_045,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
TRP005940,MANDI029,WH-North,2026-07-22T15:21:12,,19.4,992.8,km,,DRV594,992.8,2026-07-22 15:21:12,,19.4,False,,,MANDI029,Asansol Grain Market,Sirsa,Haryana,Direct
TRP002053,MANDI038,Export-Terminal,05-20-2026 09:22 AM,2026-05-20 20:10:06,10.8,595.3,km,pb 27-AB-4872,DRV375,595.3,2026-05-20 09:22:00,2026-05-20 20:10:06,10.8,False,pb 27-AB-4872,PB27AB4872,mandi_038,Jalandhar Mandi,Kurukshetra,Haryana,Private
TRP001777,MANDI027,Export-Terminal,2026-02-13T05:01:41,14/02/2026 04:07,23.1,1103.9,km,UP81-AB-2459,DRV853,1103.9,2026-02-13 05:01:41,2026-02-14 04:07:00,23.1,False,UP81-AB-2459,UP81AB2459,mandi_027,Kochi APMC,Hisar,Haryana,APMC
TRP007718,MANDI009,WH-South,16/01/2026,2026-01-17 05:20:39,9.5,281.6053372,miles,,DRV346,453.2,2026-01-16 00:00:00,2026-01-17 05:20:39,9.5,False,,,MANDI009,Jamshedpur APMC,Jalandhar,Punjab,APMC
TRP003314,MANDI022,WH-South,20/04/2026 15:13,2026-04-21 11:37:07,20.4,838.8,km,PB-15-DF-8709,DRV407,838.8,2026-04-20 15:13:00,2026-04-21 11:37:07,20.4,False,PB-15-DF-8709,PB15DF8709,mandi_022,Eluru APMC,Karnal,Haryana,Unknown
TRP004782,MANDI023,WH-South,23-Feb-2026 05:15:07,23/02/2026,11.1,522.4,km,PB22-DF-1151,DRV426,522.4,2026-02-23 05:15:07,2026-02-23 00:00:00,11.1,False,PB22-DF-1151,PB22DF1151,MANDI023,Panihati APMC,Karnal,Haryana,Private
TRP006633,MANDI016,WH-East,2026-04-10 14:18:39,2026-04-11T14:12:39,23.9,1380.0,km,up 61-CD-6983,DRV320,1380.0,2026-04-10 14:18:39,2026-04-11 14:12:39,23.9,False,up 61-CD-6983,UP61CD6983,MANDI-016,Kulti APMC,Bathinda,Punjab,Unknown
TRP001593,MANDI024,Export-Terminal,2026-06-01T17:27:31,02/06/2026 02:27,9.0,489.6,km,dl 80-AB-8356,,489.6,2026-06-01 17:27:31,2026-06-02 02:27:00,9.0,False,dl 80-AB-8356,DL80AB8356,MANDI-024,Jaipur Mandi,Karnal,Haryana,APMC
TRP001724,MANDI026,WH-North,01-Aug-2026 21:18:17,2026-08-02 04:06:17,6.8,197.4095667,miles,hr 93-DF-6610,DRV676,317.7,2026-08-01 21:18:17,2026-08-02 04:06:17,6.8,False,hr 93-DF-6610,HR93DF6610,M026,Tadipatri Mandi,Hisar,Haryana,Private
TRP000216,MANDI028,WH-West,02-14-2026 03:32 AM,02-14-2026 12:26 PM,8.9,372.3,km,UP56-BC-7370,DRV367,372.3,2026-02-14 03:32:00,2026-02-14 12:26:00,8.9,False,UP56-BC-7370,UP56BC7370,M028,Machilipatnam APMC,Hisar,Haryana,Unknown
TRP006902,MANDI040,WH-North,07/06/2026 06:43,08/06/2026 00:55,18.2,908.0,km,pb 14-BC-2749,DRV433,908.0,2026-06-07 06:43:00,2026-06-08 00:55:00,18.2,False,pb 14-BC-2749,PB14BC2749,MANDI-040,Jodhpur Market,Fatehabad,Haryana,Direct
TRP006708,MANDI019,WH-Central,2026-04-05 12:21:02,06-Apr-2026 12:15:02,23.9,1376.8,km,,DRV747,1376.8,2026-04-05 12:21:02,2026-04-06 12:15:02,23.9,False,,,MANDI019,Karimnagar Grain Market,Moga,Punjab,Private
TRP008589,MANDI030,WH-North,2026-06-19T10:31:14,2026-06-19T23:31:14,13.0,675.5,km,UP-97-CD-9695,DRV842,675.5,2026-06-19 10:31:14,2026-06-19 23:31:14,13.0,False,UP-97-CD-9695,UP97CD9695,MANDI-030,Patiala APMC,Sirsa,,Unknown
TRP000491,MANDI051,WH-South,2026-05-17T07:10:31,2026-05-18 01:22:31,18.2,562.0922066,miles,up 30-DF-6863,DRV504,904.6,2026-05-17 07:10:31,2026-05-18 01:22:31,18.2,False,up 30-DF-6863,UP30DF6863,MANDI-051,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
TRP009500,MANDI054,WH-West,04-28-2026 04:48 AM,28/04/2026 06:54,2.1,106.9 KM,,PB-65-CD-9036,DRV555,106.9,2026-04-28 04:48:00,2026-04-28 06:54:00,2.1,False,PB-65-CD-9036,PB65CD9036,054,Nangloi Jat Grain Market,Saharanpur,,Direct
TRP003484,MANDI047,WH-Central,10/08/2026 22:08,2026-08-11 16:38:05,18.5,1101.5,km,DL-42-CD-8322,DRV746,1101.5,2026-08-10 22:08:00,2026-08-11 16:38:05,18.5,False,DL-42-CD-8322,DL42CD8322,mandi_047,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
TRP005103,MANDI039,Export-Terminal,20/04/2026 09:11,2026-04-20 13:41:12,4.5,225.3,km,PB 72 AB 7591,DRV897,225.3,2026-04-20 09:11:00,2026-04-20 13:41:12,4.5,False,PB 72 AB 7591,PB72AB7591,mandi039,Anand Grain Market,,Haryana,APMC
TRP005188,MANDI005,WH-East,10/05/2026 03:43,2026-05-10 10:43:22,7.0,367.4,km,HR-70-CD-6292,DRV336,367.4,2026-05-10 03:43:00,2026-05-10 10:43:22,7.0,False,HR-70-CD-6292,HR70CD6292,MANDI005,Bhilwara Grain Market,Amritsar,Punjab,Direct
TRP003432,MANDI046,WH-Central,2026-07-29 09:57:33,2026-07-29T20:33:33,10.6,554.6 KM,,DL62-CD-2689,DRV596,554.6,2026-07-29 09:57:33,2026-07-29 20:33:33,10.6,False,DL62-CD-2689,DL62CD2689,mandi046,Baranagar Market,,Uttar Pradesh,Private
TRP006600,MANDI017,WH-South,09/07/2026,07-09-2026 04:24 PM,13.4,562.9 KM,,,DRV557,562.9,2026-07-09 00:00:00,2026-07-09 16:24:00,13.4,False,,,MANDI017,Parbhani Market,,Punjab,Private
TRP007073,MANDI006,WH-North,09/04/2026,04-10-2026 01:38 AM,17.5,806.4,km,up 65-AB-1574,DRV760,806.4,2026-04-09 00:00:00,2026-04-10 01:38:00,17.5,False,up 65-AB-1574,UP65AB1574,MANDI006,Kochi Mandi,Amritsar,Punjab,Direct
TRP000461,MANDI043,Export-Terminal,08-25-2026 05:10 PM,2026-08-25 21:22:50,4.2,230.3,km,hr 82-AB-9009,DRV968,230.3,2026-08-25 17:10:00,2026-08-25 21:22:50,4.2,False,hr 82-AB-9009,HR82AB9009,MANDI043,Danapur Mandi,Agra,Uttar Pradesh,Private
TRP006411,MANDI001,WH-Central,01/09/2026,02-Sep-2026 08:50:45,,555.9,km,PB-84-CD-9375,DRV319,555.9,2026-09-01 00:00:00,2026-09-02 08:50:45,32.85,True,PB-84-CD-9375,PB84CD9375,mandi_001,Hyderabad Mandi,Ludhiana,Punjab,Private
TRP006651,MANDI027,WH-West,2026-06-14 13:09:35,15-Jun-2026 09:45:35,20.6,869.7,km,,,869.7,2026-06-14 13:09:35,2026-06-15 09:45:35,20.6,False,,,MANDI027,Kochi APMC,Hisar,Haryana,APMC
TRP005514,MANDI044,Export-Terminal,21/05/2026 00:00,,2.7,119.7,km,up 78-DF-1046,DRV847,119.7,2026-05-21 00:00:00,,2.7,False,up 78-DF-1046,UP78DF1046,MANDI044,Dehri Mandi,Agra,Uttar Pradesh,APMC
TRP000026,MANDI012,Export-Terminal,08-04-2026 02:19 PM,04/08/2026 16:43,2.4,115.2,km,RJ53-CD-4074,DRV711,115.2,2026-08-04 14:19:00,2026-08-04 16:43:00,2.4,False,RJ53-CD-4074,RJ53CD4074,MANDI012,Gaya Grain Market,Patiala,Punjab,Unknown
TRP003513,MANDI055,WH-Central,08-06-2026 02:39 AM,06/08/2026 11:09,8.5,411.0,km,hr 91-CD-8399,DRV672,411.0,2026-08-06 02:39:00,2026-08-06 11:09:00,8.5,False,hr 91-CD-8399,HR91CD8399,MANDI055,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
TRP002410,MANDI032,WH-Central,27/07/2026,27/07/2026,7.7 hrs,455.0,km,up 59-DF-5762,DRV475,455.0,2026-07-27 00:00:00,2026-07-27 00:00:00,7.7,False,up 59-DF-5762,UP59DF5762,MANDI032,Chapra Grain Market,,Haryana,Private
TRP003271,MANDI021,WH-East,2026-07-12 04:51:13,12-Jul-2026 09:33:13,4.7,267.8 KM,,DL 68 CD 3810,,267.8,2026-07-12 04:51:13,2026-07-12 09:33:13,4.7,False,DL 68 CD 3810,DL68CD3810,MANDI-021,Guna Mandi,Ferozepur,Punjab,APMC
TRP005210,MANDI006,Export-Terminal,2026-04-23 21:10:40,24/04/2026,14.9,395.813327,miles,RJ-78-CD-8956,DRV968,637.0,2026-04-23 21:10:40,2026-04-24 00:00:00,14.9,False,RJ-78-CD-8956,RJ78CD8956,MANDI006,Kochi Mandi,Amritsar,Punjab,Direct
TRP009061,MANDI036,WH-West,20/01/2026 18:55,21/01/2026 13:25,18.5,750.0 KM,,RJ 94 AB 1486,DRV721,750.0,2026-01-20 18:55:00,2026-01-21 13:25:00,18.5,False,RJ 94 AB 1486,RJ94AB1486,M036,Mysore Grain Market,Kurukshetra,Haryana,APMC
TRP001553,MANDI023,WH-West,01-17-2026 07:21 PM,2026-01-18 04:27:23,9.1,409.0,km,PB-93-BC-1850,DRV356,409.0,2026-01-17 19:21:00,2026-01-18 04:27:23,9.1,False,PB-93-BC-1850,PB93BC1850,MANDI023,Panihati APMC,Karnal,Haryana,Private
TRP009568,MANDI018,WH-West,2026-04-19 01:30:27,,22.1,1232.4,km,,DRV160,1232.4,2026-04-19 01:30:27,,22.1,False,,,MANDI018,Jaunpur Mandi,Moga,Punjab,Unknown
TRP007624,MANDI023,Export-Terminal,2026-07-26 17:35:38,26/07/2026 19:41,2.1,118.7,km,HR 30 BC 3550,DRV488,118.7,2026-07-26 17:35:38,2026-07-26 19:41:00,2.1,False,HR 30 BC 3550,HR30BC3550,MANDI-023,Panihati APMC,Karnal,Haryana,Private
TRP003872,MANDI039,WH-Central,2026-03-27 09:03:51,2026-03-28T07:09:51,22.1,791.1295572,miles,HR-14-BC-5668,DRV954,1273.2,2026-03-27 09:03:51,2026-03-28 07:09:51,22.1,False,HR-14-BC-5668,HR14BC5668,MANDI039,Anand Grain Market,,Haryana,APMC
